Teks,label,clean_text,normal_text,removedsw_text,stemmed_text,tokenized_text
INFO RESMI kepada bpk/ibu yang terhormat SELAMAT No ANDA Pemenang ke 2dari pesta isi ulang 3care No PIN:25e477r di undi tadi malam pkl 22:30 di SCTV U/info hadiah anda klik Www.3care16.blogspot.com,1,info resmi kepada bpk ibu yang terhormat selamat no anda pemenang ke dari pesta isi ulang care no pin er di undi tadi malam pkl   di sctv u info hadiah anda klik www care blogspot com,informasi resmi kepada bapak ibu yang terhormat selamat nomor anda pemenang ke dari pesta isi ulang care nomor pin er di undi tadi malam pkl di sctv kamu informasi hadiah anda klik www care blogspot com,informasi resmi bapak ibu terhormat selamat nomor pemenang dari pesta isi ulang care nomor pin er undi tadi malam pkl sctv kamu informasi hadiah klik www care blogspot com,informasi resmi bapak ibu hormat selamat nomor menang dari pesta isi ulang care nomor pin er undi tadi malam pkl sctv kamu informasi hadiah klik www care blogspot com,"['informasi', 'resmi', 'bapak', 'ibu', 'hormat', 'selamat', 'nomor', 'menang', 'dari', 'pesta', 'isi', 'ulang', 'care', 'nomor', 'pin', 'er', 'undi', 'tadi', 'malam', 'pkl', 'sctv', 'kamu', 'informasi', 'hadiah', 'klik', 'www', 'care', 'blogspot', 'com']"
INFO RESMI kepada/bpk/ibu yang terhormat SELAMAT No ANDA Pemenang ke 2dari pesta isi ulang 3care. No PIN:25e477r di undi tadi malam pkl 22:30 di SCTV U/info hadiah anda klik Www.tricare16.blogspot.com,1,info resmi kepada bpk ibu yang terhormat selamat no anda pemenang ke dari pesta isi ulang care no pin er di undi tadi malam pkl   di sctv u info hadiah anda klik www tricare blogspot com,informasi resmi kepada bapak ibu yang terhormat selamat nomor anda pemenang ke dari pesta isi ulang care nomor pin er di undi tadi malam pkl di sctv kamu informasi hadiah anda klik www tricare blogspot com,informasi resmi bapak ibu terhormat selamat nomor pemenang dari pesta isi ulang care nomor pin er undi tadi malam pkl sctv kamu informasi hadiah klik www tricare blogspot com,informasi resmi bapak ibu hormat selamat nomor menang dari pesta isi ulang care nomor pin er undi tadi malam pkl sctv kamu informasi hadiah klik www tricare blogspot com,"['informasi', 'resmi', 'bapak', 'ibu', 'hormat', 'selamat', 'nomor', 'menang', 'dari', 'pesta', 'isi', 'ulang', 'care', 'nomor', 'pin', 'er', 'undi', 'tadi', 'malam', 'pkl', 'sctv', 'kamu', 'informasi', 'hadiah', 'klik', 'www', 'tricare', 'blogspot', 'com']"
"INFO RESMI PT.INDOFOOD No.Anda t'dftr pemenang UNDIAN POP MIE edisi 2013 Mndptkn 1unit ""NISSAN JUKE"" PIN;a1c5h79 info,kunjungi;www.popmieget.webs.com",1,info resmi pt indofood no anda t dftr pemenang undian pop mie edisi  mndptkn unit nissan juke pin ach info kunjungi www popmieget webs com,informasi resmi pt indofood nomor anda t dftr pemenang undian pop mie edisi mndptkn unit nissan juke pin ach informasi kunjungi www popmieget webs com,informasi resmi pt indofood nomor t dftr pemenang undian pop mie edisi mndptkn unit nissan juke pin ach informasi kunjungi www popmieget webs com,informasi resmi pt indofood nomor t dftr menang undi pop mie edisi mndptkn unit nissan juke pin ach informasi kunjung www popmieget webs com,"['informasi', 'resmi', 'pt', 'indofood', 'nomor', 't', 'dftr', 'menang', 'undi', 'pop', 'mie', 'edisi', 'mndptkn', 'unit', 'nissan', 'juke', 'pin', 'ach', 'informasi', 'kunjung', 'www', 'popmieget', 'webs', 'com']"
INFO RESMI PT.INDOFOOD slmt No.anda T.dftar pmnang ke2.POP MIE 2013 Meraih HADIAH 1 Unit 'NISSAN JUKE' dgn pin;12xb9v2 U/info kunjungi www.popmie200.webs.com,1,info resmi pt indofood slmt no anda t dftar pmnang ke pop mie  meraih hadiah  unit nissan juke dgn pin xbv u info kunjungi www popmie webs com,informasi resmi pt indofood selamat nomor anda t dftar pmnang ke pop mie meraih hadiah unit nissan juke dengan pin xbv kamu informasi kunjungi www popmie webs com,informasi resmi pt indofood selamat nomor t dftar pmnang pop mie meraih hadiah unit nissan juke pin xbv kamu informasi kunjungi www popmie webs com,informasi resmi pt indofood selamat nomor t dftar pmnang pop mie raih hadiah unit nissan juke pin xbv kamu informasi kunjung www popmie webs com,"['informasi', 'resmi', 'pt', 'indofood', 'selamat', 'nomor', 't', 'dftar', 'pmnang', 'pop', 'mie', 'raih', 'hadiah', 'unit', 'nissan', 'juke', 'pin', 'xbv', 'kamu', 'informasi', 'kunjung', 'www', 'popmie', 'webs', 'com']"
INFO RESMI PT.TRI CARE PIN Pemenang ( 8jf2177 ) anda m-dptkan HADIAH I unit TOYOTA YARIS U/Info cek pin klik: www.tricare2015.blogspot.com,1,info resmi pt tri care pin pemenang jf anda m dptkan hadiah i unit toyota yaris u info cek pin klik www tricare blogspot com,informasi resmi pt tri care pin pemenang jf anda m dptkan hadiah i unit toyota yaris kamu informasi cek pin klik www tricare blogspot com,informasi resmi pt tri care pin pemenang jf m dptkan hadiah i unit toyota yaris kamu informasi cek pin klik www tricare blogspot com,informasi resmi pt tri care pin menang jf m dptkan hadiah i unit toyota yaris kamu informasi cek pin klik www tricare blogspot com,"['informasi', 'resmi', 'pt', 'tri', 'care', 'pin', 'menang', 'jf', 'm', 'dptkan', 'hadiah', 'i', 'unit', 'toyota', 'yaris', 'kamu', 'informasi', 'cek', 'pin', 'klik', 'www', 'tricare', 'blogspot', 'com']"
Info resmi pt.tri care pin pemenang (8jf2177)  Simcard anda resmi mendapatkan hadiah 1 unit toyota yaris dari no 08968594××××,1,info resmi pt tri care pin pemenang jf simcard anda resmi mendapatkan hadiah  unit toyota yaris dari no ,informasi resmi pt tri care pin pemenang jf simcard anda resmi mendapatkan hadiah unit toyota yaris dari nomor,informasi resmi pt tri care pin pemenang jf simcard resmi mendapatkan hadiah unit toyota yaris nomor,informasi resmi pt tri care pin menang jf simcard resmi dapat hadiah unit toyota yaris nomor,"['informasi', 'resmi', 'pt', 'tri', 'care', 'pin', 'menang', 'jf', 'simcard', 'resmi', 'dapat', 'hadiah', 'unit', 'toyota', 'yaris', 'nomor']"
INFO RESMI PT.TRI.3 SimCard anda Resmi M-dptkan Hadiah MOBIL MAZDA-2 KODE PIN: E2747MLB Info Hub: 08996913677 KLIK: www.inforesmi3care.com,1,info resmi pt tri  simcard anda resmi m dptkan hadiah mobil mazda  kode pin emlb info hub  klik www inforesmicare com,informasi resmi pt tri simcard anda resmi m dptkan hadiah mobil mazda kode pin emlb informasi hub klik www inforesmicare com,informasi resmi pt tri simcard resmi m dptkan hadiah mobil mazda kode pin emlb informasi hub klik www inforesmicare com,informasi resmi pt tri simcard resmi m dptkan hadiah mobil mazda kode pin emlb informasi hub klik www inforesmicare com,"['informasi', 'resmi', 'pt', 'tri', 'simcard', 'resmi', 'm', 'dptkan', 'hadiah', 'mobil', 'mazda', 'kode', 'pin', 'emlb', 'informasi', 'hub', 'klik', 'www', 'inforesmicare', 'com']"
INFO RESMI SELAMAT!!! NO simCARD Anda Men_dptkn Uang Tunai Rp 45jt. Dr PT.INDOSAT PIN(TBL48VG) info Hub: 085694961118 A/u klik www.indosat-info2013.jimdo.com,1,info resmi selamat no simcard anda men_dptkn uang tunai rp jt dr pt indosat pin tblvg info hub  a u klik www indosat info jimdo com,informasi resmi selamat nomor simcard anda men_dptkn uang tunai rp jt dari pt indosat pin tblvg informasi hub a kamu klik www indosat informasi jimdo com,informasi resmi selamat nomor simcard men_dptkn uang tunai rp jt pt indosat pin tblvg informasi hub a kamu klik www indosat informasi jimdo com,informasi resmi selamat nomor simcard men dptkn uang tunai rp jt pt indosat pin tblvg informasi hub a kamu klik www indosat informasi jimdo com,"['informasi', 'resmi', 'selamat', 'nomor', 'simcard', 'men', 'dptkn', 'uang', 'tunai', 'rp', 'jt', 'pt', 'indosat', 'pin', 'tblvg', 'informasi', 'hub', 'a', 'kamu', 'klik', 'www', 'indosat', 'informasi', 'jimdo', 'com']"
INFO RESMI Tri Care SELAMAT Nomor Anda terpilih mendapatkan Hadiah 1 Unit MOBIL Dri Tri Care Dengan PIN Pemenang: br25h99 info: www.gebeyar-3care.tk,1,info resmi tri care selamat nomor anda terpilih mendapatkan hadiah  unit mobil dri tri care dengan pin pemenang brh info www gebeyar care tk,informasi resmi tri care selamat nomor anda terpilih mendapatkan hadiah unit mobil dari tri care dengan pin pemenang brh informasi www gebeyar care tk,informasi resmi tri care selamat nomor terpilih mendapatkan hadiah unit mobil tri care pin pemenang brh informasi www gebeyar care tk,informasi resmi tri care selamat nomor pilih dapat hadiah unit mobil tri care pin menang brh informasi www gebeyar care tk,"['informasi', 'resmi', 'tri', 'care', 'selamat', 'nomor', 'pilih', 'dapat', 'hadiah', 'unit', 'mobil', 'tri', 'care', 'pin', 'menang', 'brh', 'informasi', 'www', 'gebeyar', 'care', 'tk']"
"INFO RESMI: PT.INDOFOOD Selamat Anda M-DPT MOBIL NISSAN JUKE, Kejutan Pop Mie. PIN:2F5C4D7 HUBUNGI:085715023547 DRS.H.NALDISUPARMAN www.gebyarpopmie40.webs.com",1,info resmi pt indofood selamat anda m dpt mobil nissan juke kejutan pop mie pin fcd hubungi  drs h naldisuparman www gebyarpopmie webs com,informasi resmi pt indofood selamat anda m dapat mobil nissan juke kejutan pop mie pin fcd hubungi drs h naldisuparman www gebyarpopmie webs com,informasi resmi pt indofood selamat m mobil nissan juke kejutan pop mie pin fcd hubungi drs h naldisuparman www gebyarpopmie webs com,informasi resmi pt indofood selamat m mobil nissan juke kejut pop mie pin fcd hubung drs h naldisuparman www gebyarpopmie webs com,"['informasi', 'resmi', 'pt', 'indofood', 'selamat', 'm', 'mobil', 'nissan', 'juke', 'kejut', 'pop', 'mie', 'pin', 'fcd', 'hubung', 'drs', 'h', 'naldisuparman', 'www', 'gebyarpopmie', 'webs', 'com']"
"INFO. DANA TUNAI TANPA JAMINAN 20 - 250 JUTA, BUNGA 1,50%, SYARAT PEMILIK KARTU KREDIT PROSES 3 HARI KERJA CALL. FIRLI 021 93417219",1,info dana tunai tanpa jaminan   juta bunga   syarat pemilik kartu kredit proses  hari kerja call firli  ,informasi dana tunai tanpa jaminan juta bunga syarat pemilik kartu kredit proses hari kerja call firli,informasi dana tunai jaminan juta bunga syarat pemilik kartu kredit proses hari kerja call firli,informasi dana tunai jamin juta bunga syarat milik kartu kredit proses hari kerja call firli,"['informasi', 'dana', 'tunai', 'jamin', 'juta', 'bunga', 'syarat', 'milik', 'kartu', 'kredit', 'proses', 'hari', 'kerja', 'call', 'firli']"
"INFO. pinjaman tanpa agunan 10 - 150 jt, Standart Chartered Bank syarat copy KTP, copy kartu kredit, RESMI, MINAT hub : akbar > 021 98391114 / 085714664427 , trimksh.",1,info pinjaman tanpa agunan   jt standart chartered bank syarat copy ktp copy kartu kredit resmi minat hub akbar    trimksh,informasi pinjaman tanpa agunan jt standart chartered bank syarat copy ktp copy kartu kredit resmi minat hub akbar trimksh,informasi pinjaman agunan jt standart chartered bank syarat copy ktp copy kartu kredit resmi minat hub akbar trimksh,informasi pinjam agun jt standart chartered bank syarat copy ktp copy kartu kredit resmi minat hub akbar trimksh,"['informasi', 'pinjam', 'agun', 'jt', 'standart', 'chartered', 'bank', 'syarat', 'copy', 'ktp', 'copy', 'kartu', 'kredit', 'resmi', 'minat', 'hub', 'akbar', 'trimksh']"
"INFO:jk anda mau jual Rmh,tanah,mobil,produk/jasa dll PROMOSIKAN sj dg SMS MASSAL biasa hny Rp. 50.000untuk sebar ke10.000 no HP(2jam) hub: 0877399155579 jogja",1,info jk anda mau jual rmh tanah mobil produk jasa dll promosikan sj dg sms massal biasa hny rp  untuk sebar ke  no hp jam hub  jogja,informasi jk anda mau jual rumah tanah mobil produk jasa dan lain-lain promosikan saja dengan sms massal biasa hanya rp untuk sebar ke nomor hp jam hub jogja,informasi jk mau jual rumah tanah mobil produk jasa lain-lain promosikan dengan sms massal biasa rp sebar nomor hp jam hub jogja,informasi jk mau jual rumah tanah mobil produk jasa lain promosi dengan sms massal biasa rp sebar nomor hp jam hub jogja,"['informasi', 'jk', 'mau', 'jual', 'rumah', 'tanah', 'mobil', 'produk', 'jasa', 'lain', 'promosi', 'dengan', 'sms', 'massal', 'biasa', 'rp', 'sebar', 'nomor', 'hp', 'jam', 'hub', 'jogja']"
"Ingin Tahu Angka Jitu! Yg Keluar Putaran Pada Hari ini 20/01/2013 Hubungi : 082-335555-454. mbah TOGEL semarang ""Jamin 100% Tembus"" Raja SHIO (Buka 24 Jam)",1,ingin tahu angka jitu yg keluar putaran pada hari ini    hubungi    mbah togel semarang jamin  tembus raja shio buka  jam,ingin tahu angka jitu yang keluar putaran pada hari ini hubungi mbah toto gelap semarang jamin tembus raja shio buka jam,tahu angka jitu keluar putaran hari hubungi mbah toto gelap semarang jamin tembus raja shio buka jam,tahu angka jitu keluar putar hari hubung mbah toto gelap semarang jamin tembus raja shio buka jam,"['tahu', 'angka', 'jitu', 'keluar', 'putar', 'hari', 'hubung', 'mbah', 'toto', 'gelap', 'semarang', 'jamin', 'tembus', 'raja', 'shio', 'buka', 'jam']"
"Ini bpk pnjam hp orng, tlng bliin bpk pls 50rb, krm ke nomr brunya bpk=081215008228, bpk lagi ada msalh di kantor polisi, jgn tlp/sms nnti bpk yg tlp, penting",1,ini bpk pnjam hp orng tlng bliin bpk pls rb krm ke nomr brunya bpk  bpk lagi ada msalh di kantor polisi jgn tlp sms nnti bpk yg tlp penting,ini bapak pnjam hp orng tlng bliin bapak pls rb kirim ke nomr brunya bapak bapak lagi ada msalh di kantor polisi jangan telepon sms nanti bapak yang telepon penting,bapak pnjam hp orng tlng bliin bapak pls rb kirim nomr brunya bapak bapak ada msalh kantor polisi jangan telepon sms bapak telepon penting,bapak pnjam hp orng tlng bliin bapak pls rb kirim nomr brunya bapak bapak ada msalh kantor polisi jangan telepon sms bapak telepon penting,"['bapak', 'pnjam', 'hp', 'orng', 'tlng', 'bliin', 'bapak', 'pls', 'rb', 'kirim', 'nomr', 'brunya', 'bapak', 'bapak', 'ada', 'msalh', 'kantor', 'polisi', 'jangan', 'telepon', 'sms', 'bapak', 'telepon', 'penting']"
"Ini bpk tolong belikan dulu pulsa 20ribu di no barunya bpk karna lagi ada masalah di kantor polisi dan jangan dulu tlp/sms nanti bpk yg tlp, penting.",1,ini bpk tolong belikan dulu pulsa ribu di no barunya bpk karna lagi ada masalah di kantor polisi dan jangan dulu tlp sms nanti bpk yg tlp penting,ini bapak tolong belikan dulu pulsa ribu di nomor barunya bapak karena lagi ada masalah di kantor polisi dan jangan dulu telepon sms nanti bapak yang telepon penting,bapak belikan dulu pulsa ribu nomor barunya bapak lagi masalah kantor polisi jangan dulu telepon sms bapak telepon penting,bapak belikan dulu pulsa ribu nomor baru bapak lagi masalah kantor polisi jangan dulu telepon sms bapak telepon penting,"['bapak', 'belikan', 'dulu', 'pulsa', 'ribu', 'nomor', 'baru', 'bapak', 'lagi', 'masalah', 'kantor', 'polisi', 'jangan', 'dulu', 'telepon', 'sms', 'bapak', 'telepon', 'penting']"
Ini no rekeningnya BRI.A/n.A.SRI NARTI NO.rek.2219-01-001948-50-7.,1,ini no rekeningnya bri a n a sri narti no rek     ,ini nomor rekeningnya bri a dan a sri narti nomor rek,nomor rekeningnya bri a a sri narti nomor rek,nomor rekening bri a a sri narti nomor rek,"['nomor', 'rekening', 'bri', 'a', 'a', 'sri', 'narti', 'nomor', 'rek']"
"ini nomor baru papa, tolong kirimin pulsa 50.000 ke nomor baru papa 085687329010. Papa lagi di kantor polisi, ada masalah. Jangan telepon Papa.",1,ini nomor baru papa tolong kirimin pulsa   ke nomor baru papa  papa lagi di kantor polisi ada masalah jangan telepon papa,ini nomor baru papa tolong kirimin pulsa ke nomor baru papa papa lagi di kantor polisi ada masalah jangan telepon papa,nomor baru papa kirimin pulsa nomor baru papa papa di kantor polisi masalah jangan telepon papa,nomor baru papa kirimin pulsa nomor baru papa papa di kantor polisi masalah jangan telepon papa,"['nomor', 'baru', 'papa', 'kirimin', 'pulsa', 'nomor', 'baru', 'papa', 'papa', 'di', 'kantor', 'polisi', 'masalah', 'jangan', 'telepon', 'papa']"
Ini nomor rekeningnya: 5829-01-012786-534. BRI a/n Andika Septiana.,1,ini nomor rekeningnya     bri a n andika septiana,ini nomor rekeningnya bri a dan andika septiana,nomor rekeningnya bri a andika septiana,nomor rekening bri a andika septiana,"['nomor', 'rekening', 'bri', 'a', 'andika', 'septiana']"
ini rekeningnya bank bri.no/rek.018801.006474.53.2.a/n:IR MAYANI,1,ini rekeningnya bank bri no rek     a n ir mayani,ini rekeningnya bank bri nomor rek a dan ir mayani,rekeningnya bank bri nomor rek a ir mayani,rekening bank bri nomor rek a ir mayani,"['rekening', 'bank', 'bri', 'nomor', 'rek', 'a', 'ir', 'mayani']"
Ini Rekeningnya BANK MANDIRI. NO.Rek:150-00-1002402-2.A/n: MURTIANI,1,ini rekeningnya bank mandiri no rek     a n murtiani,ini rekeningnya bank mandiri nomor rek a dan murtiani,rekeningnya bank mandiri nomor rek a murtiani,rekening bank mandiri nomor rek a murtiani,"['rekening', 'bank', 'mandiri', 'nomor', 'rek', 'a', 'murtiani']"
Ini Rekeningnya BRI. Rek: 0881-1010-3433-4506 A/n.RASTO MURDOYO.,1,ini rekeningnya bri rek     a n rasto murdoyo,ini rekeningnya bri rek a dan rasto murdoyo,rekeningnya bri rek a rasto murdoyo,rekening bri rek a rasto murdoyo,"['rekening', 'bri', 'rek', 'a', 'rasto', 'murdoyo']"
Ini rekeningnya mandiri : 900-00-1037951-0 a.n reza prasetya,1,ini rekeningnya mandiri     a n reza prasetya,ini rekeningnya mandiri a dan reza prasetya,rekeningnya mandiri a reza prasetya,rekening mandiri a reza prasetya,"['rekening', 'mandiri', 'a', 'reza', 'prasetya']"
Ini Rekeningnya. bank MANDIRI. a/n: ALI SYAMSUDIN. rek: 136-001-198-6939,1,ini rekeningnya bank mandiri a n ali syamsudin rek    ,ini rekeningnya bank mandiri a dan ali syamsudin rek,rekeningnya bank mandiri a ali syamsudin rek,rekening bank mandiri a ali syamsudin rek,"['rekening', 'bank', 'mandiri', 'a', 'ali', 'syamsudin', 'rek']"
"Ini, Rekeningnya. Bank BNI No.rek.0277285682 A/n.WAHYUDI ALAMSYAH sms klo sudah dikirim",1,ini rekeningnya bank bni no rek  a n wahyudi alamsyah sms klo sudah dikirim,ini rekeningnya bank bni nomor rek a dan wahyudi alamsyah sms kalau sudah dikirim,rekeningnya bank bni nomor rek a wahyudi alamsyah sms kalau dikirim,rekening bank bni nomor rek a wahyudi alamsyah sms kalau kirim,"['rekening', 'bank', 'bni', 'nomor', 'rek', 'a', 'wahyudi', 'alamsyah', 'sms', 'kalau', 'kirim']"
"ISI PULSA lebih untung di MYVPLUS! selain dpt PULSA kamu bisa lsg dpt voucher diskon, dpt hadiah dan juga dpt point. Yuk klik : http://bit.ly/Myvplus",1,isi pulsa lebih untung di myvplus selain dpt pulsa kamu bisa lsg dpt voucher diskon dpt hadiah dan juga dpt point yuk klik http bit ly myvplus,isi pulsa lebih untung di myvplus selain dapat pulsa kamu bisa lsg dapat voucher diskon dapat hadiah dan juga dapat point ayo klik http bit ly myvplus,isi pulsa lebih untung myvplus pulsa kamu lsg voucher diskon hadiah juga dapat point ayo klik http bit ly myvplus,isi pulsa lebih untung myvplus pulsa kamu lsg voucher diskon hadiah juga dapat point ayo klik http bit ly myvplus,"['isi', 'pulsa', 'lebih', 'untung', 'myvplus', 'pulsa', 'kamu', 'lsg', 'voucher', 'diskon', 'hadiah', 'juga', 'dapat', 'point', 'ayo', 'klik', 'http', 'bit', 'ly', 'myvplus']"
